db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic 0))))) X,db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/psf" ?result "pac") harmonic 0))))) Y
552800720,56.37638852049714
552900710,56.37399072150573
553000700,56.37155674708665
553100690,56.36908950953448
553200680,56.36659187601956
553300670,56.36406666282659
553400660,56.36151663009483
553500650,56.35894447705766
553600640,56.35635283779814
553700630,56.3537442773893
553800620,56.35112128871162
553900610,56.3484862895337
554000600,56.34584162013749
554100590,56.34318954135304
554200580,56.34053223300229
554300570,56.33787179273185
554400560,56.33521023521312
554500550,56.33254949168742
554600540,56.32989140983332
554700530,56.32723775393369
554800520,56.32459020531915
554900510,56.32195036306535
555000500,56.31931974492159
555100490,56.31669978844886
555200480,56.31409185234631
555300470,56.31149721794502
555400460,56.30891709084964
555500450,56.3063526027092
555600440,56.30380481309867
555700430,56.30127471149451
555800420,56.29876321932849
555900410,56.29627119210422
556000400,56.29379942156314
556100390,56.29134863788637
556200380,56.28891951192099
556300370,56.28651265741959
556400360,56.28412863328302
556500350,56.28176794579736
556600340,56.27943105085678
556700330,56.27711835616536
556800320,56.2748302234104
556900310,56.27256697040259
557000300,56.27032887317688
557100290,56.26811616805053
557200280,56.26592905363376
557300270,56.26376769279062
557400260,56.26163221454657
557500250,56.25952271594143
557600240,56.2574392638253
557700230,56.25538189659672
557800220,56.25335062588169
557900210,56.25134543815361
558000200,56.24936629629303
558100190,56.24741314108821
558200180,56.24548589267593
558300170,56.2435844519237
558400160,56.24170870175361
558500150,56.23985850840902
558600140,56.23803372266494
558700130,56.23623418098309
558800120,56.23445970661337
558900110,56.23271011064253
559000100,56.23098519299182
559100090,56.22928474336493
559200080,56.22760854214782
559300070,56.22595636126189
559400060,56.22432796497215
559500050,56.22272311065192
559600040,56.22114154950567
559700030,56.21958302725167
559800020,56.21804728476572
559900010,56.21653405868798
560000000,56.21504308199409
