db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=120/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=120/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=120/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=120/psf" ?result "pac") harmonic 0))))) X,db20((mag((value(v("VO_IP" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=120/psf" ?result "pac") harmonic -1) - value(v("VO_IN" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=120/psf" ?result "pac") harmonic -1))) / mag((value(i("V0:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=120/psf" ?result "pac") harmonic 0) - value(i("V1:p" ?resultsDir "/data/ee20b087/simulation/Mixer_DB_CM_25D_TB_tsmc/spectre/schematic/temp=120/psf" ?result "pac") harmonic 0))))) Y
6300370,59.28281466670659
6400360,59.21932266546869
6500350,59.15578899853544
6600340,59.09222875682669
6700330,59.02865640037946
6800320,58.96508577579381
6900310,58.90153013373076
7000300,58.83800214640448
7100290,58.77451392501658
7200280,58.71107703708312
7300270,58.64770252361357
7400260,58.58440091610369
7500250,58.52118225330905
7600240,58.45805609776939
7700230,58.39503155206007
7800220,58.33211727474664
7900210,58.26932149602628
8000200,58.20665203303851
8100190,58.14411630483286
8200180,58.08172134698424
8300170,58.01947382584623
8400160,57.95738005243687
8500150,57.89544599595301
8600140,57.83367729691033
8700130,57.7720792799084
8800120,57.7106569660203
8900110,57.64941508480905
9000100,57.58835808597348
9100090,57.52749015062651
9200080,57.46681520221053
9300070,57.40633691705505
9400060,57.34605873458261
9500050,57.28598386716769
9600040,57.22611530965771
9700030,57.16645584856103
9800020,57.10700807091115
9900010,57.04777437281228
10000000,56.98875696767692
550001000,56.98875696767692
550100990,56.98827593632112
550200980,56.98762711767606
550300970,56.98681205003214
550400960,56.98583270610496
550500950,56.98469148042805
550600940,56.98339117409428
550700930,56.98193497702817
550800920,56.98032644799861
550900910,56.97856949260375
551000900,56.97666833947918
551100890,56.97462751499416
551200880,56.97245181671078
551300870,56.97014628588512
551400860,56.96771617929086
551500850,56.96516694064104
551600840,56.96250417187676
551700830,56.95973360457955
551800820,56.95686107174965
551900810,56.95389248017543
552000800,56.95083378359925
552100790,56.94769095686426
552200780,56.94446997120348
552300770,56.94117677081038
552400760,56.93781725080584
552500750,56.93439723669371
552600740,56.93092246537445
552700730,56.92739856779247
552800720,56.9238310530793
552900710,56.92022529460807
553000700,56.91658651741371
553100690,56.91291978735073
553200680,56.90923000179267
553300670,56.90552188184755
553400660,56.90179996602795
553500650,56.89806860530528
553600640,56.89433195947159
553700630,56.89059399472659
553800620,56.88685848240424
553900610,56.88312899875085
554000600,56.87940892566581
554100590,56.87570145231594
554200580,56.87200957753601
554300570,56.86833611292951
554400560,56.86468368658694
554500550,56.86105474734156
554600540,56.85745156948725
554700530,56.85387625788613
554800520,56.85033075339901
554900510,56.8468168385757
555000500,56.84333614354699
555100490,56.83989015206515
555200480,56.8364802076437
555300470,56.83310751975277
555400460,56.82977317002957
555500450,56.82647811846923
555600440,56.82322320956363
555700430,56.82000917836133
555800420,56.81683665642403
555900410,56.81370617765928
556000400,56.81061818401172
556100390,56.80757303099853
556200380,56.80457099307662
556300370,56.80161226883278
556400360,56.79869698598899
556500350,56.79582520621758
556600340,56.792996929763
556700330,56.79021209986808
556800320,56.78747060700417
556900310,56.78477229290579
557000300,56.78211695441181
557100290,56.77950434711551
557200280,56.7769341888271
557300270,56.77440616285274
557400260,56.77191992109477
557500250,56.76947508697828
557600240,56.76707125820929
557700230,56.7647080093705
557800220,56.7623848943603
557900210,56.76010144868147
558000200,56.75785719158522
558100190,56.75565162807719
558200180,56.7534842507913
558300170,56.75135454173776
558400160,56.74926197393126
558500150,56.74720601290498
558600140,56.7451861181167
558700130,56.74320174425239
558800120,56.74125234243272
558900110,56.73933736132809
559000100,56.73745624818702
559100090,56.73560844978308
559200080,56.73379341328506
559300070,56.73201058705493
559400060,56.73025942137797
559500050,56.72853936912928
559600040,56.72684988638061
559700030,56.72519043295144
559800020,56.72356047290769
559900010,56.72195947501179
560000000,56.72038691312701
